age,sleep_hours,exercise_days,diet_quality,genetic_variant,social_text,sentiment_score,risk_score
0.021276595744680826,0.8388859516078659,1.0,0.1111111111111111,1.0,Bit conference quality brother music just think.,0.4444444444444445,17.569365806747108
0.5957446808510638,0.7879651802739882,0.42857142857142855,0.6666666666666665,0.0,Herself relate lose.,0.4444444444444445,28.193163939558666
0.7872340425531915,0.42377754586447947,0.14285714285714285,0.2222222222222222,0.0,Whatever thank break answer.,0.4444444444444445,96.90370905150782
0.3191489361702128,0.4245098935060201,0.7142857142857142,0.7777777777777777,1.0,Child deep dinner sense since.,0.4444444444444445,31.11185012360519
0.17021276595744683,0.7681663178065594,0.7142857142857142,0.4444444444444445,0.0,White million west suggest family wish address.,0.4444444444444445,95.69429353742844
0.10638297872340424,0.06325203433539073,0.14285714285714285,0.7777777777777777,0.0,Technology stand fight help prevent several.,0.4444444444444445,59.60496886779768
0.10638297872340424,0.484422196585375,0.2857142857142857,0.5555555555555556,0.0,Little half analysis president art.,0.3460648148148149,28.504120408650238
0.7872340425531915,0.7141631018357979,1.0,0.0,0.0,Ready identify president door family.,0.5555555555555556,40.19887107542986
0.44680851063829785,0.6861705087399548,0.5714285714285714,0.3333333333333333,1.0,Mrs husband hundred ten understand he.,0.4444444444444445,60.940880275666686
0.8936170212765958,0.4225605542812416,0.8571428571428571,0.5555555555555556,0.0,She involve level choose statement look.,0.4444444444444445,96.93269200596568
0.44680851063829785,0.49171961667408337,1.0,0.3333333333333333,0.0,Apply others bank training attorney ground yard.,0.4444444444444445,62.63084682056921
0.08510638297872342,0.8866848259995366,0.14285714285714285,0.1111111111111111,1.0,Suddenly night back bank.,0.4444444444444445,14.239132976880242
0.7659574468085105,0.5606863197045089,0.5714285714285714,0.8888888888888888,1.0,Member who avoid somebody.,0.4444444444444445,6.652390377037998
0.9361702127659574,0.5611415002338629,0.0,0.6666666666666665,0.0,End federal campaign reduce road.,0.4444444444444445,92.18211228441366
0.17021276595744683,0.333018433194453,0.0,1.0,0.0,Make run ready discussion light staff kind.,0.6666666666666667,97.20932547043914
0.9574468085106383,0.29877042413868515,0.14285714285714285,0.8888888888888888,1.0,Year movie travel turn pattern bring white.,0.4444444444444445,34.67854754690496
0.7446808510638298,0.9486301796974852,0.5714285714285714,0.8888888888888888,1.0,Listen conference practice.,0.4444444444444445,11.335990346343184
0.12765957446808507,0.8460371761684247,0.14285714285714285,1.0,0.0,Piece hot news edge suffer husband recent.,0.513888888888889,98.68074447024492
0.276595744680851,0.06481008874801575,0.7142857142857142,0.6666666666666665,0.0,Loss also beautiful control hundred.,0.9166666666666667,11.874832900241936
0.46808510638297873,0.20388287495432422,1.0,0.8888888888888888,1.0,Action likely various.,0.46296296296296297,73.98467349115401
0.7446808510638298,0.14072111374405472,0.5714285714285714,0.2222222222222222,1.0,Yeah product natural occur early hand process.,0.5,51.623729727574975
0.7659574468085105,0.2698785480641057,0.14285714285714285,0.1111111111111111,1.0,Tree window first media along war.,0.5833333333333334,33.39430041201237
0.4893617021276595,0.0017214989847997852,0.42857142857142855,0.3333333333333333,1.0,Tree bank get rate always since with far.,0.5,2.476552614278671
0.8936170212765958,0.7733280533659233,1.0,0.8888888888888888,0.0,Statement instead ask late force court.,0.2777777777777778,94.5948962568658
0.14893617021276595,0.24124800004389135,0.7142857142857142,0.0,1.0,Box must experience face door.,0.4444444444444445,63.51562432446197
0.21276595744680848,0.3310369576055251,1.0,0.6666666666666665,0.0,Degree realize represent billion.,0.4444444444444445,62.70760006446366
0.9361702127659574,0.21414441948604168,0.7142857142857142,0.0,0.0,Alone position road senior.,0.4444444444444445,34.31084869308355
0.9361702127659574,0.5590708350116216,0.8571428571428571,0.6666666666666665,0.0,National staff operation environmental significant hand rock.,0.6527777777777778,29.075334055880354
0.44680851063829785,0.4810200938501987,0.14285714285714285,0.1111111111111111,0.0,Cold responsibility citizen figure.,0.11111111111111116,37.31884910785255
0.17021276595744683,0.5685749588755578,0.8571428571428571,0.8888888888888888,0.0,Message bring law little factor body among.,0.3402777777777778,7.844750566798275
0.9999999999999999,0.914740315618549,0.0,0.3333333333333333,1.0,Cell improve fall worry.,0.4444444444444445,67.95629072246719
0.723404255319149,0.9198025004491721,0.7142857142857142,0.4444444444444445,0.0,Possible action often expect career.,0.47222222222222227,60.24896338284255
0.9999999999999999,0.6805365326959121,0.2857142857142857,0.4444444444444445,1.0,Many write popular whose need stand always.,0.75,35.49964869022367
0.9361702127659574,0.20044481534743408,0.5714285714285714,0.1111111111111111,1.0,Computer main any.,0.537037037037037,12.25305374445438
0.5531914893617021,0.8163128852011998,0.7142857142857142,1.0,0.0,Coach conference property increase mouth.,0.4444444444444445,46.537534994349
0.44680851063829785,0.3478599259772148,0.8571428571428571,0.7777777777777777,0.0,List out movement difficult cultural.,0.33333333333333337,0.2988131762473811
0.23404255319148937,0.35348406979423563,0.5714285714285714,0.1111111111111111,1.0,Level system themselves have.,0.4444444444444445,3.8537607878054936
0.5319148936170213,0.1411721988552025,0.0,0.2222222222222222,1.0,Doctor bar likely add himself education you house.,0.4444444444444445,86.5822265734632
0.851063829787234,0.26252795960369424,1.0,0.7777777777777777,1.0,Discussion want hot name.,0.5833333333333334,96.23434915583351
0.5957446808510638,0.33331032044417563,0.2857142857142857,0.7777777777777777,0.0,Beyond imagine senior everybody relationship.,0.4444444444444445,95.82857161783392
0.0,0.7746547768441276,0.8571428571428571,1.0,0.0,She improve next born west civil treatment.,0.4444444444444445,83.1753670343393
0.8723404255319148,0.20034613388550815,0.2857142857142857,0.8888888888888888,0.0,Place message because half physical.,0.3981481481481482,57.595297672542415
0.21276595744680848,0.8237466891376866,0.8571428571428571,0.6666666666666665,0.0,Stop system surface.,0.4444444444444445,1.7324129759644036
0.10638297872340424,0.9638602070320954,0.7142857142857142,1.0,0.0,Half assume former dark.,0.3858024691358025,54.67571522625312
0.5106382978723404,0.18119394781994902,0.14285714285714285,0.8888888888888888,0.0,Century hit ball rest research property baby.,0.4444444444444445,37.21671052600758
0.276595744680851,0.09401956488732277,1.0,0.2222222222222222,1.0,Future hope drug girl but.,0.4444444444444445,92.2452944873256
0.9148936170212766,0.27166490854226977,0.42857142857142855,0.8888888888888888,1.0,Hotel research soldier remain.,0.4444444444444445,23.632479140443017
0.6808510638297872,0.12755843845779524,0.14285714285714285,0.6666666666666665,0.0,Head discussion before consider.,0.4444444444444445,98.47568570371416
0.4893617021276595,0.012941630428276008,0.14285714285714285,1.0,1.0,Throughout someone its chair note week value pretty.,0.5833333333333334,71.05522770812514
0.8936170212765958,0.5366307817786404,0.14285714285714285,0.4444444444444445,0.0,Dream describe two fund Democrat capital outside total.,0.4444444444444445,85.32393545779976
0.7659574468085105,0.8417880123742489,1.0,0.2222222222222222,0.0,Until into middle poor worry whom laugh.,0.425925925925926,51.33177275955752
0.42553191489361697,0.551092830036928,0.42857142857142855,1.0,0.0,Seek word development.,0.4444444444444445,66.93293933975416
0.6170212765957447,0.6997783183069,0.0,0.1111111111111111,1.0,Teacher better though detail order.,0.7222222222222223,22.989526115290317
0.6595744680851064,0.9390346673744987,0.8571428571428571,0.4444444444444445,1.0,Science information enough center until heart.,0.4166666666666667,94.35461237706234
0.6382978723404255,0.6862982775945607,0.0,0.4444444444444445,1.0,Happen special blue meet.,0.5436507936507936,79.4315275282279
0.9361702127659574,0.8645262815655923,0.0,0.7777777777777777,1.0,Huge thousand save series allow able.,0.6944444444444444,38.18391591260999
0.5957446808510638,0.8732339700416047,0.14285714285714285,0.0,0.0,Reach walk her pressure relate between voice analysis.,0.4444444444444445,77.30890140802326
0.9787234042553191,0.5457405163645381,0.8571428571428571,0.3333333333333333,1.0,Everyone stay else scientist he high low.,0.48888888888888893,51.65341244792532
0.46808510638297873,0.07672218210115933,0.14285714285714285,0.3333333333333333,0.0,Work machine say find blood start.,0.4444444444444445,88.34143203089512
0.1914893617021276,0.41593355428866463,0.2857142857142857,1.0,0.0,Employee degree decision movement.,0.4444444444444445,96.89137927517837
0.12765957446808507,0.6308590214945486,0.14285714285714285,0.4444444444444445,1.0,Traditional be serve cultural.,0.47222222222222227,80.25630953141115
0.25531914893617025,0.8256725910660643,0.8571428571428571,0.6666666666666665,1.0,Bring prepare you actually popular people per.,0.7777777777777778,5.703065248735484
0.6382978723404255,0.8487670910502259,0.7142857142857142,0.1111111111111111,1.0,Animal doctor half speech agreement think.,0.3518518518518519,72.9662471959828
0.17021276595744683,0.056238517909154795,1.0,1.0,0.0,A answer role surface over them guy.,0.4444444444444445,2.493866935519995
0.2978723404255319,0.10671381262969937,0.42857142857142855,1.0,0.0,Community human table your turn certainly away.,0.503968253968254,20.13644790595225
0.06382978723404253,0.1355935024721604,0.14285714285714285,0.7777777777777777,1.0,Say focus must toward others.,0.4444444444444445,85.77638751836861
0.12765957446808507,0.6981112947123598,0.0,0.1111111111111111,0.0,Quickly trade month southern and sign necessary.,0.5061728395061729,4.074624408618743
0.4893617021276595,0.9361314841321291,0.0,0.8888888888888888,0.0,Magazine produce rock up.,0.4444444444444445,62.0344177662732
0.25531914893617025,0.6369276281614895,0.0,0.6666666666666665,0.0,Range Congress production tree discussion society.,0.4444444444444445,77.10680113462612
0.4893617021276595,0.8441431376250323,0.42857142857142855,0.5555555555555556,0.0,Floor best south magazine science describe end.,1.0,39.744832054908585
0.8936170212765958,0.4733110136693719,0.14285714285714285,0.4444444444444445,1.0,Rich model executive still behavior.,0.6527777777777778,11.135543128484349
0.7872340425531915,0.9829596469415118,0.7142857142857142,0.1111111111111111,0.0,Benefit interest remember reason focus show perform bill.,0.4444444444444445,44.09333724797103
0.4893617021276595,0.6670433373268732,0.0,0.8888888888888888,1.0,Seem maintain quite role large.,0.5634920634920635,0.0515204657847934
0.9787234042553191,0.35198456074747786,1.0,0.6666666666666665,0.0,Give win generation green.,0.6111111111111112,94.51368763793772
0.17021276595744683,0.6841148058827442,0.7142857142857142,1.0,0.0,Defense become morning boy product marriage near.,0.5,34.75361807580406
0.6808510638297872,0.8628352376904747,0.5714285714285714,0.1111111111111111,0.0,Me body other social effort rest all hospital.,0.4189814814814815,46.81928879927444
0.9787234042553191,0.7201374973219279,0.7142857142857142,0.5555555555555556,0.0,Ground project unit play news wait.,0.4444444444444445,57.09046331383151
0.9361702127659574,0.97685791393576,0.42857142857142855,0.3333333333333333,1.0,Skin response response play bill plant boy.,0.4444444444444445,3.0682210522138043
0.2978723404255319,0.8990584434069908,0.8571428571428571,0.5555555555555556,1.0,Computer decide hundred condition.,0.4444444444444445,48.44430119180397
0.9148936170212766,0.37222316373184583,0.5714285714285714,0.1111111111111111,0.0,Itself force happen assume partner now throw.,0.4444444444444445,1.153082444052278
0.34042553191489355,0.5481824940011755,0.7142857142857142,0.5555555555555556,1.0,Behavior after adult.,0.5,96.5159438830879
0.8723404255319148,0.21547668506593887,0.14285714285714285,0.6666666666666665,1.0,Somebody drop manager receive mouth no film.,0.4444444444444445,83.59305826389402
0.8936170212765958,0.15405023714166266,0.7142857142857142,0.5555555555555556,1.0,Everyone letter job with manager look leg.,0.4444444444444445,35.73943050966175
0.723404255319149,0.43887408297860664,1.0,0.5555555555555556,0.0,Type war movie their more film.,0.7222222222222223,79.10132444100304
0.5531914893617021,0.42554519170655913,0.8571428571428571,0.4444444444444445,1.0,With country hand rich organization fear artist.,0.6527777777777778,95.22700094411148
0.17021276595744683,0.40377121320330955,0.5714285714285714,0.5555555555555556,0.0,Only happen career idea national policy.,0.4444444444444445,52.67100082272314
0.8936170212765958,0.01471963707843138,0.42857142857142855,0.1111111111111111,0.0,Somebody win travel.,0.888888888888889,39.49392541790387
0.8723404255319148,0.6795733197805234,0.8571428571428571,0.8888888888888888,1.0,Sport small home while energy budget world subject.,0.3287037037037038,2.066992847366566
0.6595744680851064,0.7635938612489521,0.0,0.7777777777777777,0.0,Recognize professor late course.,0.2777777777777778,12.624324929542396
0.42553191489361697,0.5634414807607606,0.7142857142857142,0.2222222222222222,1.0,Happy story tough look.,0.558641975308642,79.02110715131903
0.9999999999999999,0.6804610282526866,0.5714285714285714,1.0,1.0,New onto stand probably street almost.,0.5202020202020202,93.98850299565098
0.42553191489361697,0.4680025603334146,0.2857142857142857,0.3333333333333333,1.0,Deal know election.,0.4444444444444445,9.662724961660995
0.021276595744680826,0.273750201677709,0.0,0.5555555555555556,0.0,Amount the today church.,0.4444444444444445,50.81235008215464
0.9361702127659574,0.952233633657747,0.14285714285714285,0.3333333333333333,0.0,Lose history area station force should possible.,0.4444444444444445,30.485069181458936
0.25531914893617025,0.4001712466865772,0.5714285714285714,0.1111111111111111,0.0,Culture response apply poor.,0.22222222222222224,89.99527202499408
0.5531914893617021,0.3026620846860133,0.8571428571428571,0.4444444444444445,0.0,Sell attorney statement life poor south.,0.22222222222222224,20.143671890695813
0.44680851063829785,0.8266997086879404,0.0,0.1111111111111111,0.0,Push military culture interview.,0.3888888888888889,50.924393237165546
0.9574468085106383,0.33165895373315113,1.0,0.8888888888888888,1.0,Campaign question speech hear.,0.4444444444444445,76.0097772235659
0.46808510638297873,0.9194847041151635,0.42857142857142855,0.1111111111111111,1.0,Share above imagine force indicate notice trip.,0.4444444444444445,1.5977539162976615
0.702127659574468,0.6542313733377694,0.2857142857142857,0.3333333333333333,1.0,Assume top wonder sea.,0.7222222222222223,13.410831647153064
0.4042553191489362,0.6473128312648677,0.0,0.0,1.0,Loss return where later should wait her.,0.4444444444444445,81.25266278172646
0.9787234042553191,0.1275967044063837,0.42857142857142855,0.6666666666666665,0.0,Challenge require group safe study.,0.7222222222222223,40.058217137868525
0.6170212765957447,0.3450359089832178,0.2857142857142857,0.0,0.0,Sing home may.,0.4444444444444445,91.1026133725471
0.21276595744680848,0.8542695396958939,0.14285714285714285,0.5555555555555556,1.0,Nothing woman which none serve any director.,0.4444444444444445,73.43297927330389
0.25531914893617025,0.6667698650591383,0.8571428571428571,1.0,0.0,Thought generation poor team.,0.22222222222222224,93.11052469687228
0.9574468085106383,0.1074323396505148,1.0,0.1111111111111111,1.0,Push similar perhaps oil meet apply.,0.4444444444444445,16.90045372410124
0.25531914893617025,0.5210870601479987,0.0,0.8888888888888888,1.0,Rich cause be be onto system training police.,0.6527777777777778,28.56849694344542
0.5531914893617021,0.4718834337076008,0.2857142857142857,0.1111111111111111,1.0,Past figure realize interview.,0.3055555555555556,77.78450937336765
0.9787234042553191,0.6939270162557651,0.42857142857142855,0.7777777777777777,1.0,Forget probably investment away.,0.4444444444444445,79.20140135886894
0.17021276595744683,0.09800915200205318,0.14285714285714285,0.3333333333333333,0.0,Very after according boy.,0.5555555555555556,64.66444100496193
0.8297872340425531,0.04869484720336803,0.5714285714285714,0.8888888888888888,1.0,Among stock I everybody.,0.4444444444444445,95.584918555433
0.5744680851063829,0.9807689070258954,0.7142857142857142,0.7777777777777777,0.0,Director difficult add nature nearly life boy.,0.33333333333333337,4.824812966774705
0.44680851063829785,0.1929901844884626,0.14285714285714285,0.8888888888888888,0.0,Finish fall deal simply.,0.4444444444444445,61.15227919655359
0.4893617021276595,0.6152743348060394,0.8571428571428571,0.6666666666666665,1.0,Him dinner from list.,0.4444444444444445,21.73418292414836
0.7446808510638298,0.18647014408606932,0.14285714285714285,0.7777777777777777,1.0,Hand computer prepare north.,0.4444444444444445,82.05737114873284
0.9148936170212766,0.9570617603307152,0.42857142857142855,0.8888888888888888,1.0,Receive type attack good.,0.8333333333333334,56.13227633629933
0.9999999999999999,0.600206926565465,0.8571428571428571,0.0,1.0,Board imagine attorney example.,0.4444444444444445,9.626818032534846
0.5957446808510638,0.4984570634963965,0.5714285714285714,0.6666666666666665,0.0,Standard friend six realize concern mother exist build.,0.4444444444444445,90.68025240819782
0.702127659574468,0.5233323984314013,0.8571428571428571,0.4444444444444445,0.0,War as quality within value job theory.,0.4444444444444445,42.95781285072572
0.6170212765957447,0.7574962816115527,0.7142857142857142,0.4444444444444445,0.0,Us discuss building have democratic push.,0.4444444444444445,70.88379018106215
0.9361702127659574,0.9000564932655848,0.42857142857142855,1.0,0.0,Contain visit he hope.,0.4444444444444445,75.35118388936345
0.46808510638297873,0.1609507637475759,0.7142857142857142,0.1111111111111111,0.0,Couple peace specific almost.,0.4444444444444445,70.56590165335585
0.8723404255319148,0.7495290336599738,0.14285714285714285,0.1111111111111111,0.0,Finish art ground stand building.,0.4444444444444445,9.317364695648
0.46808510638297873,0.1944095940409336,0.7142857142857142,0.1111111111111111,1.0,State so ability apply admit place campaign.,0.4444444444444445,75.03833839926928
0.21276595744680848,0.4511670153534728,0.2857142857142857,1.0,0.0,Picture main chance local boy police shoulder process.,0.49074074074074076,33.29700857981168
0.8723404255319148,0.8305742979804009,0.42857142857142855,0.8888888888888888,0.0,Job piece really possible whatever before enough.,0.4444444444444445,98.40323558535256
0.3829787234042553,0.3679598947475573,0.42857142857142855,0.6666666666666665,1.0,Sing only defense hotel fill probably.,0.4444444444444445,78.83537829118362
0.5531914893617021,0.08807979857382797,0.42857142857142855,0.8888888888888888,1.0,Our fear structure social factor apply person law.,0.46296296296296297,19.29436473754817
0.723404255319149,0.549739123530046,0.8571428571428571,1.0,0.0,Republican prove director hope with too management.,0.4444444444444445,27.08860364342548
0.5957446808510638,0.5859729515972947,0.7142857142857142,0.4444444444444445,1.0,Senior six the difficult.,0.16666666666666669,66.49518319896008
0.2978723404255319,0.061573687730917315,0.7142857142857142,0.5555555555555556,1.0,Man trip into action.,0.5,45.7627526173937
0.9148936170212766,0.37990028801468356,0.8571428571428571,1.0,1.0,Reflect at agency general technology table Democrat record.,0.47222222222222227,40.264785002798575
0.5319148936170213,0.9283738223519009,1.0,0.4444444444444445,1.0,Daughter reduce hotel free open level.,0.5555555555555556,57.80891993083957
0.4893617021276595,0.09156198751519118,0.8571428571428571,0.2222222222222222,0.0,Speak agent area clear community while organization.,0.5,33.52155959069519
0.23404255319148937,0.4856799254186792,0.0,0.8888888888888888,0.0,Something trip would final about despite news.,0.4444444444444445,28.734937897913515
0.6808510638297872,0.49752754358631623,0.5714285714285714,0.8888888888888888,0.0,Back outside these part idea.,0.4444444444444445,51.20830821321968
0.702127659574468,0.4185963588692412,0.14285714285714285,0.8888888888888888,1.0,Owner close risk woman note project.,0.4444444444444445,29.036338027374008
0.5319148936170213,0.5254070544648406,0.42857142857142855,0.1111111111111111,1.0,See able financial generation bed.,0.5833333333333334,32.31139767849896
0.3829787234042553,0.40926797540947435,0.5714285714285714,0.4444444444444445,1.0,Particularly several billion heart design type true difficult.,0.4166666666666667,34.89017229394391
0.6170212765957447,0.5896238589355112,0.2857142857142857,0.8888888888888888,0.0,Provide human suggest class.,0.4444444444444445,23.17186032178853
0.276595744680851,0.0562728078552881,0.14285714285714285,1.0,0.0,Talk surface wonder pay real scene.,0.5555555555555556,83.00558099946338
0.2978723404255319,0.9795624024429883,0.0,0.0,0.0,Our which road some defense skill maybe amount.,0.4444444444444445,99.2221393801501
0.4042553191489362,0.6639646021138739,0.7142857142857142,0.7777777777777777,0.0,View our close base evidence need.,0.0,36.545492588423656
0.10638297872340424,0.5066137988692583,0.2857142857142857,0.3333333333333333,0.0,Rock check despite admit.,0.4444444444444445,40.592886279789006
0.6170212765957447,0.18700118393603804,0.5714285714285714,0.6666666666666665,0.0,Their detail exist they.,0.4444444444444445,0.5121144329187088
0.5106382978723404,0.4233346191086138,0.5714285714285714,0.3333333333333333,0.0,Letter paper seem suffer these today.,0.4444444444444445,26.33933867633207
0.7446808510638298,0.8693423560294669,0.2857142857142857,0.2222222222222222,0.0,Light wait agree yard my.,0.6666666666666667,59.470670153659874
0.2978723404255319,0.15004787938751885,0.7142857142857142,0.7777777777777777,1.0,Threat direction certain particularly health man throughout later.,0.5149911816578483,36.04726510366593
0.021276595744680826,0.5840267595902475,0.7142857142857142,1.0,0.0,It continue director charge fear.,0.4444444444444445,45.307336552713565
0.36170212765957444,0.6998021213860852,0.42857142857142855,0.7777777777777777,1.0,Future leader into song point.,0.4444444444444445,3.26829612594125
0.08510638297872342,0.6913686523001392,1.0,0.0,1.0,News cut box memory involve together foreign.,0.375,55.310597633598434
0.723404255319149,0.899282991968559,0.42857142857142855,0.2222222222222222,1.0,Key thus recently alone though between free manager.,0.5185185185185185,44.01143513832962
0.9361702127659574,0.9900465587430558,0.8571428571428571,0.1111111111111111,1.0,How list type activity represent sometimes.,0.4444444444444445,27.79347225125161
0.6382978723404255,0.8060661603991461,1.0,0.8888888888888888,1.0,International rest shake such though building current.,0.4444444444444445,89.53398753828412
0.04255319148936171,0.00371456278128679,0.42857142857142855,0.1111111111111111,1.0,Son kind trade enter pressure interview.,0.7777777777777778,61.29023833438067
0.6382978723404255,0.0866828413442825,0.2857142857142857,0.2222222222222222,0.0,Garden technology guy.,0.4444444444444445,26.350302764636048
0.10638297872340424,0.45310705366724036,0.42857142857142855,0.3333333333333333,0.0,Certainly court life.,0.5634920634920635,60.68151380223424
0.7872340425531915,0.5688448783213473,0.42857142857142855,0.8888888888888888,0.0,Seat already fire husband accept.,0.4444444444444445,12.615192708944925
0.23404255319148937,0.9202280506688056,0.8571428571428571,0.1111111111111111,0.0,They book month someone happen into story.,0.4444444444444445,69.47864759811667
0.8723404255319148,0.6494646451384978,0.7142857142857142,0.4444444444444445,0.0,Option measure seek address.,0.4444444444444445,70.64411991443639
0.6595744680851064,0.6808075713023973,0.8571428571428571,1.0,0.0,Maybe already easy admit.,0.6851851851851852,51.817222344871375
0.276595744680851,0.5053608905452815,0.8571428571428571,0.3333333333333333,1.0,Least involve difference operation throughout foot full cut.,0.4583333333333333,67.60002823127019
0.9574468085106383,0.8116385562321227,0.14285714285714285,0.6666666666666665,0.0,Mrs edge weight office.,0.4444444444444445,39.71956948465716
0.6382978723404255,0.24170127700400246,0.2857142857142857,1.0,1.0,Drive really production after.,0.5555555555555556,75.01932641151629
0.36170212765957444,0.7240362093221757,0.14285714285714285,0.4444444444444445,1.0,Experience test travel early maintain prevent final.,0.47222222222222227,89.29797382382134
0.21276595744680848,0.6246960010387275,0.42857142857142855,1.0,0.0,Herself condition factor character.,0.4444444444444445,58.142601919332805
0.36170212765957444,0.34655234695478443,0.0,1.0,1.0,Model alone behind red else involve.,0.33333333333333337,52.099503607126415
0.25531914893617025,0.6252480585881599,0.8571428571428571,0.0,0.0,None one future civil.,0.4444444444444445,75.82321860759433
0.10638297872340424,0.5740283102417161,0.14285714285714285,1.0,0.0,Produce receive former lot model.,0.4444444444444445,12.787428839678938
0.6595744680851064,0.021625020455578015,1.0,0.7777777777777777,0.0,Manage majority series good.,0.8333333333333334,18.21332761716501
0.9787234042553191,0.9211518581084355,0.0,0.3333333333333333,1.0,Evidence bad look seven him nation.,0.055555555555555636,56.565724033663365
0.9574468085106383,0.5249551143235867,0.8571428571428571,0.0,1.0,Whatever big Mr member kind work lawyer anyone.,0.6111111111111112,80.19012341455469
0.25531914893617025,0.02500711234583708,0.42857142857142855,1.0,1.0,Name political way role second.,0.4444444444444445,65.5712942924221
0.1914893617021276,0.060340305047281384,0.42857142857142855,0.6666666666666665,1.0,Stock summer could career student poor tough create.,0.22530864197530864,14.534865919307103
0.8723404255319148,0.5586627518450804,0.0,1.0,0.0,Next go talk.,0.4444444444444445,48.57955531050183
0.6595744680851064,0.9412719202254209,0.2857142857142857,0.6666666666666665,1.0,Enough today street talk leave offer.,0.4444444444444445,62.85121529941811
0.723404255319149,0.47118006694925896,0.14285714285714285,0.8888888888888888,1.0,Result somebody him three.,0.4444444444444445,79.69438531129627
0.5106382978723404,0.7667967713863069,0.5714285714285714,0.6666666666666665,0.0,Send some peace war huge think.,0.6666666666666666,10.847300822119331
0.3829787234042553,0.056941258822921115,0.2857142857142857,0.8888888888888888,0.0,Or tend travel security find building option.,0.4444444444444445,16.009106823372342
0.14893617021276595,0.7755167515634667,0.2857142857142857,0.6666666666666665,0.0,Whole air statement remember sense.,0.5555555555555556,13.079452793024728
0.17021276595744683,0.007088190479256684,0.42857142857142855,0.2222222222222222,0.0,Rather them so personal assume.,0.4444444444444445,87.87522468187274
0.4893617021276595,0.6292477762213144,0.8571428571428571,0.6666666666666665,0.0,Level role style drop scientist.,0.4444444444444445,17.167636463823698
0.7872340425531915,0.9406353779396797,0.2857142857142857,0.1111111111111111,1.0,Yeah letter make yes sister.,0.4444444444444445,50.935470609202106
0.4893617021276595,0.9569227319637443,0.0,0.8888888888888888,1.0,Impact authority bag every maintain.,0.4444444444444445,23.383202652264213
0.6595744680851064,0.6802948097498007,0.2857142857142857,0.5555555555555556,0.0,Impact yeah identify accept.,0.4444444444444445,16.64985888967234
0.6382978723404255,0.6949049671465577,0.5714285714285714,1.0,0.0,Consumer future tell imagine write move.,0.4444444444444445,86.63856128760084
0.06382978723404253,0.9893167644871863,1.0,0.4444444444444445,0.0,Along community range much range there.,0.5555555555555556,2.0804089552764804
0.6595744680851064,0.5811671218771732,0.7142857142857142,0.6666666666666665,1.0,Rather behavior more born lawyer.,0.7222222222222223,4.443334040548952
0.46808510638297873,0.31381752423965703,0.42857142857142855,0.5555555555555556,0.0,Against rest or big bar heavy.,0.3888888888888889,52.84282788564612
0.23404255319148937,0.7729543244637045,0.5714285714285714,0.8888888888888888,0.0,Result war travel forget then main through.,0.537037037037037,71.46452265564871
0.5957446808510638,0.21765373129855825,0.5714285714285714,0.7777777777777777,1.0,Month hotel magazine see why you cover.,0.4444444444444445,3.4836052212928847
0.17021276595744683,0.6852052514149594,0.42857142857142855,0.1111111111111111,0.0,Cut region hundred onto other consumer little.,0.35763888888888895,84.30834679175439
0.7872340425531915,0.23276638538858307,0.0,1.0,0.0,Finally reveal least him.,0.36111111111111116,80.14876517467597
0.3191489361702128,0.08927356445563395,0.0,0.6666666666666665,0.0,Human behavior apply number.,0.4444444444444445,93.29366351908888
0.46808510638297873,0.0783372964330542,0.0,0.4444444444444445,1.0,Quickly your bring heavy note.,0.48148148148148145,6.98332207381841
0.8085106382978723,0.09346387934450417,0.2857142857142857,0.1111111111111111,1.0,Under nor response contain sometimes down something.,0.3580246913580247,75.08593184504753
0.6170212765957447,0.3568043119296802,0.5714285714285714,0.1111111111111111,1.0,Report side light worker understand others economic.,0.6111111111111112,62.63389626475612
0.08510638297872342,0.607811373073893,1.0,0.6666666666666665,0.0,Study heart fight old item son list.,0.5,57.92272807827518
0.9574468085106383,0.8353388003227755,0.14285714285714285,1.0,1.0,Measure huge cold learn sound product authority.,0.48148148148148145,60.450653171050014
0.8723404255319148,0.20455419462051294,0.5714285714285714,0.3333333333333333,1.0,Cell listen theory interest address also since test.,0.4444444444444445,26.178184988831987
0.2978723404255319,0.026371828379577078,1.0,0.7777777777777777,1.0,Tend south green clearly TV.,0.4166666666666667,23.185786537488998
0.08510638297872342,0.558460331341031,0.42857142857142855,0.6666666666666665,0.0,Star agree matter left.,0.4444444444444445,49.09139379912402
0.9574468085106383,0.46782269689401845,0.14285714285714285,1.0,0.0,Pull expect many work spring worry soldier.,0.7222222222222223,36.74015320705778
0.851063829787234,0.4689069154116938,0.5714285714285714,0.0,0.0,Federal live another peace.,0.5202020202020202,1.8880255855800665
0.8297872340425531,0.7402404496694013,0.5714285714285714,0.3333333333333333,0.0,Less although step choice computer.,0.3518518518518519,68.28987658839877
0.9148936170212766,0.721957982892631,1.0,0.3333333333333333,0.0,Success safe know which technology hot.,0.638888888888889,44.69889736983811
0.8936170212765958,0.07733459890005356,0.8571428571428571,0.6666666666666665,0.0,Should wait significant Mr less technology.,0.5023148148148148,42.47871606747016
0.9574468085106383,0.5735784200136318,0.42857142857142855,0.3333333333333333,1.0,American natural benefit this even because fast.,0.5,21.83785424907435
0.34042553191489355,0.8649107589380858,0.14285714285714285,0.3333333333333333,0.0,House director individual environment.,0.4444444444444445,22.64029526294812
